2894729,2000202
1160,2065193
1166,721283
2894784,2090248
1188,1741216
1188,2169085
1188,25376
2894787,1812030
4954,1779136
4954,1816193
4954,1983555
4954,1996497
2895311,2404550
2895311,2467979
6736,1814429
6736,1869439
6736,2404191
2635052,2005479
12918,1816224
13007,431797
13049,2120648
13233,2172605
1694590,1749204
13519,1656320
13519,1750705
13519,1958657
13519,1991692
13519,2056804
13519,2147864
13519,2254729
13655,1622029
13655,2070011
2635156,1825696
2635156,1845898
2635156,2083002
13780,1620995
13780,1714600
13780,1715186
13780,1741393
13780,1810214
13780,1811326
13780,1813651
13780,1814593
13780,1819801
13780,1826313
13780,1830784
13780,1989227
13780,1991499
13780,1991893
13780,1993720
13780,1997420
13780,2003556
13780,2024207
13780,2033383
13780,2033410
13780,2054035
13780,2138463
13780,2194925
13780,2408962
13780,2421115
13780,2421701
13780,2421705
2895941,2140115
2895941,2387738
2895945,2203023
15494,1656538
15494,1725493
2862534,2032004
2635380,2033555
2896316,1677693
2896514,406400
2765077,1941512
2765077,1941767
2896564,776984
2896587,1796150
20217,1657181
20217,2089608
20217,2243643
1698107,2207698
20256,1656070
20256,1709253
20256,1719263
20256,1996050
20256,1999419
20256,2050686
20256,2207698
2896620,2005479
20573,1827215
20573,2424344
2896624,2187963
20682,1104535
2896637,2100776
20936,1818685
2896680,1768627
21709,1797002
2635796,1749580
2635796,1779148
2635796,1789507
2635796,1831589
2635796,1989140
2635796,2424938
21954,1650951
21954,1711000
21954,2032011
21954,2089511
22009,1810192
22009,1997759
22009,2274934
2896756,1743253
2896756,1813306
2896756,2105002
22123,1815812
22123,2033093
2896763,805520
23427,1626356
2897007,333259
26383,2105332
2897082,2078545
2897082,2220109
2897103,1991101
29520,1668389
29520,1815548
29520,2390961
2897274,90472
30100,2039542
30424,2180834
2897366,1877027
2897366,2062622
2897370,1811146
2897370,1813122
2897373,1998283
30839,1688574
30839,1715216
30839,1815680
30839,1822973
30839,1848566
30839,1907356
30839,1969146
30839,1987531
30839,1990599
30839,1992318
30839,2000343
30839,2055855
30839,2082736
30839,2083038
30839,2144984
30839,2205411
30839,2215477
30839,2223284
30839,2274988
30839,2384467
30839,2396170
30839,2465793
30839,2466485
31129,201743
31190,1652406
31190,1659521
31190,1995340
31190,2137342
31190,2310478
31209,1665422
31209,2061710
2897425,437992
2897439,1991106
31430,1585028
2897456,2282191
31551,2163395
31551,2223863
32176,399519
2897579,1597537
2897579,2400710
32971,1593028
33450,36196
33450,181705
33450,252201
33450,724644
33450,833661
33450,960762
2636676,1940108
2897731,27196
2897735,1807517
2897738,1599808
35094,2420999
35950,1619211
35950,1901631
35950,2039591
35950,2285096
36440,1688521
36440,2184262
36966,1794920
36966,1815867
36966,2163688
36966,2406856
2897988,1903636
37308,1776607
37308,855768
2898012,1810679
2898087,2033486
1711368,1702811
1711368,1768620
2898616,730449
2898620,1694444
44521,2005479
2898663,2184386
45352,2039542
45451,2066948
2898726,2083685
2898727,1937727
2898727,1997098
2898735,1803762
2898745,411948
48725,2167176
2899097,2218184
2637810,1826748
2637810,1883566
2899202,2007653
2899239,2404712
51943,1635159
51943,1653162
51943,1710931
51943,1719103
51943,1732084
51943,1810144
51943,1813469
51943,1813470
51943,1835601
51943,1939081
51943,1993587
51943,1993923
51943,1995126
51943,2022146
51943,2039542
51943,2232338
51943,2379653
51953,1810246
52453,917480
1717867,1739384
2638158,326986
2638158,725022
53901,22261
2899533,1817780
54387,962931
54387,1510642
2899553,2221178
54836,2033486
55008,2404150
55451,1992301
55451,2054383
55451,2405396
2899661,1814315
2899661,1861688
55617,2032810
56224,1596024
56224,1714233
56224,1903670
56224,1924702
56224,1924708
56224,2003297
56224,2134540
56224,2216937
56224,2279379
56463,1628069
56463,1628125
56463,1814028
56463,1814290
56463,1820559
56463,1952130
56463,1991772
56463,1991830
56463,2065079
56463,2111366
56463,2258984
2899796,838422
58446,2038830
2899961,1839319
2899966,2047591
59237,2063371
2899992,2406594
1721373,428916
59928,1989646
2900072,1715895
2900072,2119589
2900072,2154901
2900072,2396161
2900072,2455647
2638669,1703979
60320,1907368
60320,2420998
2638679,1665381
2638679,1709137
2900145,2039153
61018,1659681
61018,962910
1722217,1832461
61710,1646688
2900498,1814540
64794,1696319
64794,1784149
64794,1814325
64794,1815790
64794,1818194
64794,1991940
64794,1993500
64794,2008211
64794,2064125
64794,2077950
64794,2078098
64794,2196281
64794,2337100
64794,2394263
64794,2435166
68064,1647702
68064,1656695
68064,1763448
68064,1812062
68064,1812355
68064,1812865
68064,1990831
68064,2465527
68856,1721785
68856,1768620
68856,2069730
69513,282464
2639409,2424061
2900977,27196
70668,2039542
70967,1775720
70967,1810289
1728311,1812609
1728311,1838186
1728311,2145433
2768202,981183
2901150,2191172
72628,1621230
72628,1813388
72628,2082075
72628,2089583
72628,2153762
72628,2405067
72628,2425075
2901165,1635121
2901165,1788553
1729240,1626356
2901197,931124
2639917,1496968
2901592,1610488
2901592,1816427
79741,1000549
2901754,1603650
2901756,2113029
79883,1591267
79883,1607111
79883,1626547
79883,1627426
79883,1628686
79883,1748503
79883,1814992
79883,1816509
79883,1992800
79883,2127621
82343,1812282
82362,1630307
82362,1803775
82362,2033633
82364,1621693
82364,1655349
82364,1770250
82364,1981603
82364,2013937
82364,2016078
82364,2047217
82364,2182655
82364,2390070
82364,2407230
82364,2465551
2902023,1668387
