2415962,1593119
289632,1659843
1648809,1703077
1693121,1714873
1811645,1776690
1813469,1813470
1693121,1810173
1714873,1810173
1815050,1810394
1986558,1810394
1993001,1810394
1811428,1811430
1812768,1811546
1813388,1813389
1814528,1814529
1828255,1814962
1992370,1814986
1993001,1815050
1816487,1816488
1829744,1829743
2455766,1858631
1624341,1865755
1699548,1923367
2009639,1944315
1965138,1965137
1989225,1970048
1996357,1986345
1815050,1986558
1993001,1986558
1991499,1997420
785790,1998681
2009552,1998780
2003345,2003346
1991499,2003556
1997420,2003556
1815050,2022459
1986558,2022459
1993001,2022459
2146284,2033850
2146285,2033850
1989633,2091553
2141787,2091553
1991499,2138463
1997420,2138463
2003556,2138463
1989633,2141787
2146284,2146285
2269996,2233084
2382970,2382971
2382970,2382972
2382971,2382972
2421624,2421622
2421622,2421623
2421624,2421623
1816243,2424174
1915006,2454604
2046499,2465585
