13775,"Aguirre, Ignacio"
13780,"Aguirre, Javier"
13799,"Aguirre, José Luis"
13804,"Aguirre, Juan Carlos"
13814,"Aguirre, Luis"
13875,"Aguirre, Xabier"
13879,"Aguirre, Óscar"
13881,"Aguirrebengoa, Alain"
13883,"Aguirregoitia, Txema"
13885,"Aguirresarobe, Javier"
13897,Agujeta
13898,"Agujetas, El"
13939,"Agurto, Santiago"
13992,"Agustí, Antoni"
13993,"Agustí, Antonio"
13994,"Agustí, Gabriel"
13996,"Agustí, Miguel"
13998,"Agustí, Toni"
13999,"Agustí, Valentí"
14455,"Ahln, Jorge"
15229,"Ahonius, Heikki"
15434,"Ahumada, Rafael"
15494,"Aibar, Óscar"
15501,"Aibéo, Ricardo"
15614,"Aiello, Danny"
15661,"Aierra, Iñaki"
15664,"Aiesi, Salvatore"
15855,"Aillapán, José Miguel"
15856,"Aillapán, Lorenzo"
15927,"Ainaud de Lasarte, Josep M."
15928,"Ainaud de Lasarte, Juan"
16045,"Ainz, Jon Ander"
16069,"Aira, Agustín"
16176,"Airosa, José"
16191,"Aisa Blanco, Marcos"
16398,Aixalà
16644,"Ajo, Alfredo"
16717,"Akaddas, Sayan"
17197,"Akershtein, Ricardo"
17289,"Akhmedov, Yakub"
17760,"Akka, Hassan"
17920,"Akopyan, Ashot"
17997,"Akramov, Bakhram"
19201,"Alabiso, Eugenio"
19221,"Alacid, José Antonio"
19244,"Aladren, Andrés"
19248,"Aladro, Carlos"
19249,"Aladro, Rafael"
19479,"Alameda, Mariano"
19523,"Alamo, Walter"
19595,"Alan, Gil"
19825,"Alarcón, Alexandro"
19832,"Alarcón, Dani"
19837,"Alarcón, Denis"
19840,"Alarcón, Enrique"
19854,"Alarcón, José"
19855,"Alarcón, José María"
19865,"Alarcón, Mario"
19869,"Alarcón, Pedro"
19909,"Alarios, Juan Carlos"
20130,"Alba, Alfredo"
20139,"Alba, Carlos"
20140,"Alba, Charly"
20171,"Alba, Juan"
20180,"Alba, Luis"
20202,"Alba, Santiago"
20208,"Alba, Tomás"
20217,"Albacete, Alfonso"
20219,"Albacete, Javier"
20230,"Albadalejo, Jose Antonio"
20240,"Albaicín, Rafael"
20253,"Albaladejo, Daniel"
20256,"Albaladejo, Miguel"
20263,"Albalat, Fernando"
20267,"Albalá, Javier"
20369,Albano
20428,"Albarracin, Juan Maria"
20445,"Albarrán, Josep Ricard"
20452,"Albarrán, Víctor"
20528,"Albeniz, Jaione"
20573,"Alberich, Enric"
20599,"Albero, Raúl"
20601,"Alberola, Alfredo"
20602,"Alberola, Carles"
20604,"Alberola, Francisco"
20606,"Alberola, Quico"
20682,"Albert, Antonio"
20723,"Albert, Edward"
20775,"Albert, José"
20862,"Albert, Tony"
20871,"Albert, Óscar"
20901,"Alberti, Guido"
20913,"Alberti, Rafael"
20917,"Alberti, Sergio"
20936,"Albertini, Bitto"
20955,Alberto
21001,"Alberto, Eliseo"
21015,"Alberto, Jaime"
21041,"Alberto, Manuel"
21043,"Alberto, Mário"
21208,"Albiach, José"
21263,"Albinus, Jens"
21265,"Albiol, Ferran"
21266,"Albiol, Francesc"
21279,"Albistur, Xabier"
21280,"Albisu, Miguel Ángel"
21281,"Albisu, Mikel"
21287,"Albizu, Fernando"
21295,"Albiñana, Ricardo"
21317,"Albor, Gerardo Fernández"
21318,"Alborch, Francesc"
21319,"Alborch, Paco"
21326,"Albornoz, Claudio Sánchez"
21333,"Albornoz, Luciano"
21343,"Albors, José"
21589,"Albulescu, Mircea"
21670,"Alcaide, Jesús"
21677,"Alcaine, José Luis"
21708,"Alcalde, Carlos"
21709,"Alcalde, David"
21734,"Alcalá, Xavier"
21812,"Alcaraz, Blás"
21816,"Alcaraz, Eduardo"
21820,"Alcaraz, Hermenegildo"
21831,"Alcaraz, Julio"
21859,"Alcarraz, Roberto"
21890,"Alcaín, Alfredo"
21934,"Alcides, Enrique"
21949,"Alcoba, Juan Antonio"
21953,"Alcobendas, José Luis"
21954,"Alcobendas, Miguel"
21975,"Alcocer, Víctor"
22009,"Alcoriza, Luis"
22036,"Alcorta, Javier"
22047,"Alcott, John"
22088,"Alcántara, Carmelo"
22090,"Alcántara, Dídac"
22096,"Alcántara, Juan"
22099,"Alcántara, Manuel"
22109,"Alcázar, Damián"
22110,"Alcázar, Eduard"
22111,"Alcázar, Eduardo"
22113,"Alcázar, Jorge"
22116,"Alcázar, Julio"
22118,"Alcázar, Pedro"
22119,"Alcázar, Pepe"
22123,"Alcázar, Víctor"
22125,"Alcázar, Ángel"
22133,"Alcíbar, Miguel"
22134,"Alcón, Alfredo"
22178,"Aldana, Adolfo"
22179,"Aldana, Alejandro"
22214,"Aldanondo, Xavier"
22237,"Aldasoro, Juan Bautista"
22241,"Aldavert, Josep M."
22246,"Aldaz, Fermín"
22265,"Aldecoa, Manuel"
22267,"Aldecoa, Íñigo"
22383,"Alderbaldetreku, Aitor"
22761,"Aldán, Eduardo"
22807,"Aledo, Iván"
22834,"Alegre, Alfredo"
22843,"Alegre, Francisco"
22846,"Alegre, Juan Carlos"
22847,"Alegre, Lluís"
22848,"Alegre, Luis"
22849,"Alegre, Luis Felipe"
22853,"Alegre, Oscar"
22854,"Alegre, Paco"
22883,"Alegria, Ugaitz"
22886,"Alegro, Arturo"
22888,"Alegría, Alonso"
22948,"Alejandro, Edesio"
22961,"Alejandro, Juan"
22962,"Alejandro, Julio"
22968,"Alejandro, Manuel"
23043,"Aleksandrov, Aleksandr"
23098,"Aleksanyan, Artashes"
23171,"Aleksic, Slobodan"
23222,"Aleman, Ciade Shas"
23237,"Aleman, Liaran Tess"
23256,"Alemany, Anton"
23289,"Alemán, Carlos"
23296,"Alemán, Julio"
23310,"Alen, Eduard"
23336,"Alenda, José Esteban"
23427,"Alessandrin, Patrick"
23430,"Alessandrini, Raymond"
23439,"Alessandro, Bruno"
23452,"Alessandroni, Alessandro"
23517,"Aleu, Franc"
24485,"Alexander, Nick"
24889,"Alexandre, Homar"
24897,"Alexandre, José Luis"
24904,"Alexandre, Manuel"
25116,Alexis
25128,"Alexis, Andrés"
25203,"Alez, Mario"
25298,"Alfaro, Marcelo"
25312,"Alfaro, Txumari"
25321,"Alfaya, Javier"
25423,"Alfonso, Alfredo"
25427,"Alfonso, Antonio"
25432,"Alfonso, Bonifacio"
25442,"Alfonso, Gerardo"
25448,"Alfonso, Javier"
25454,"Alfonso, José"
25460,"Alfonso, Julio M."
25510,"Alfonzo, José Luis"
25675,"Alférez, Miguel"
25770,"Algora, Francisco"
25771,"Algora, Germán"
25799,"Algueró, Augusto"
25800,"Algueró, Augusto"
25834,"Alhama, Edgar"
26379,"Alia, Juanjo"
26383,"Aliaga, Adán"
26388,"Aliaga, Ignacio"
26395,"Aliaga, Ricardo"
26418,"Alias, José"
26562,"Alig, Michael"
26705,"Alion, Yves"
26724,"Aliotti, Claudio"
26768,"Alises, Adolfo"
26770,"Alises, José"
26812,Alito
26980,"Alkain, Angel"
27086,"Alkorta, Joseba"
27173,"Allain, Bruno"
27544,"Allard, Philippe"
28108,"Allen, David"
28503,"Allen, Jim"
28530,"Allen, John"
28536,"Allen, John"
28998,"Allen, Raúl"
29211,"Allen, Stanford C."
29420,"Allen, Woody"
29462,"Allende, Alfredo"
29468,"Allende, Emiliano"
29471,"Allende, Fernando"
29516,"Aller, Javier"
29520,"Aller, Luis"
29536,"Allerson, Alexander"
29780,"Allio, Pascal"
30100,"Allouache, Merzak"
30256,"Allwood, Robert"
30335,"Almacellas, José María"
30344,"Almada, Fernando"
30351,"Almada, Izaías"
30363,"Almada, Mario"
30385,"Almagro, Iván"
30423,"Almandoz, David"
30424,"Almandoz, Koldo"
30432,"Almansa, Fidel"
30529,"Almazán, Roberto"
30569,"Almeida, Altino"
30717,"Almela, Fernando"
30725,"Almenara, Serafín"
30727,"Almenares, Ramón"
30741,"Almendros, Germán"
30743,"Almendros, Manuel"
30745,"Almendros, Néstor"
30834,"Almodóvar, Agustín"
30835,"Almodóvar, Cristino"
30839,"Almodóvar, Pedro"
30916,"Almorós, Antonio"
30959,"Almunia, Joaquín"
31053,"Aloma, Ángel"
31122,"Alonso Cortés, César"
31123,"Alonso de Santos, José Luis"
31124,"Alonso Fontán, Antón"
31129,"Alonso Millán, Juan José"
31133,"Alonso Naranjo, Rafael"
31134,"Alonso Nava, Isidro"
31137,"Alonso Vaz, J."
31140,"Alonso, Abraham"
31146,"Alonso, Alberto"
31148,"Alonso, Alejandro"
31157,"Alonso, Alfredo"
31190,"Alonso, Carlos Alberto"
31204,"Alonso, Daniel"
31209,"Alonso, David"
31221,"Alonso, Eduardo"
31223,"Alonso, Emilio"
31224,"Alonso, Emilio"
31227,"Alonso, Enrique"
31242,"Alonso, Fernando"
31244,"Alonso, Florentino"
31254,"Alonso, Gregorio"
31258,"Alonso, Hilarino"
31268,"Alonso, J.M."
31274,"Alonso, Javier"
31281,"Alonso, Jesús"
31291,"Alonso, Jorge Luis"
31294,"Alonso, Jose"
31298,"Alonso, José"
31301,"Alonso, José"
31304,"Alonso, José Luis"
31308,"Alonso, José Manuel"
31309,"Alonso, Juan"
31312,"Alonso, Juan Carlos"
31328,"Alonso, Luis"
31336,"Alonso, Luis Esteban"
31340,"Alonso, Manuel"
31357,"Alonso, Miguel"
31358,"Alonso, Miguel Ángel"
31367,"Alonso, Oscar"
31373,"Alonso, Paco"
31380,"Alonso, Pedro"
31385,"Alonso, Pepe"
31386,"Alonso, Piti"
31387,"Alonso, Rafael"
31391,"Alonso, Ramiro"
31392,"Alonso, Ramón"
31405,"Alonso, Santiago"
31411,"Alonso, Sol"
31416,"Alonso, Tomás"
31425,"Alonso, Zacarías"
31427,"Alonso, Álvaro"
31429,"Alonso, Ángel"
31430,"Alonso, Ángel"
31521,"Alotta, Giuseppe"
31551,"Aloy, Antoni"
31627,"Alperi, Jeffe"
31707,"Alpha, Jacky"
31708,"Alpha, Jose"
31746,"Alpi, Roberto"
31747,"Alpiarça, Pedro"
31763,"Alpiste, Sergi"
31786,"Alpuente, Moncho"
31787,"Alpuente, Ricardo"
31796,"Alquerache, Diego"
31806,"Alquézar, Emilio"
31899,"Alsina, Joan"
31900,"Alsina, Jorge"
32058,"Alsup, Andy"
32141,"Altamirano, Pedro"
32175,"Altares, Manuel"
32176,"Altares, Pedro"
32308,"Alterio, Ernesto"
32311,"Alterio, Héctor"
32441,"Altieri, Stefano"
32634,"Altmann, Bertrand"
32892,"Alunda, Manuel"
32971,"Alvarado, Alejandro"
32982,"Alvarado, Antonio"
33004,"Alvarado, Daniel"
33030,"Alvarado, Esteban"
33039,"Alvarado, Germán"
33079,"Alvarado, Manuel"
33192,"Alvarez, Adrian"
33219,"Alvarez, Alfredo"
33238,"Alvarez, Antonio"
33441,"Alvarez, José Antonio"
33450,"Alvarez, Juan Luis"
33488,"Alvarez, Manolin"
33531,"Alvarez, Nicolás"
33555,"Alvarez, Pepe"
33602,"Alvarez, Santiago"
33631,"Alvarez, Víctor"
33711,"Alveberg, Dag"
33993,"Alvez, Paco"
34091,"Alvés, Luis Fernando"
34244,"Alzugaray, Enrique"
34264,"Alí, Jorge"
34303,"Amachi, Shigeru"
34382,"Amado, Chisco"
34385,"Amado, Cruz"
34409,"Amador hijo, Carlos"
34436,"Amador, José"
34465,"Amador, Rafael"
34466,"Amador, Raimundo"
34469,"Amador, Ricardo"
34566,"Amalric, Mathieu"
34614,"Amancio, Javierín"
34632,"Amandola, Vittorio"
34748,"Amar El, Sahli Mimoun"
