615	N201AA	131	1959
616	N201FR	16	
617	N201LV	79	2005
618	N201UU	101	1995
619	N202AA	137	1980
620	N202FR	16	2008
621	N202UA	50	1990
622	N202UW	101	1995
623	N202WN	79	2005
624	N203JB	158	2006
625	N203UA	50	1990
626	N203UW	98	2000
627	N203WN	79	2005
628	N204UA	122	1999
629	N204UW	98	2000
630	N204WN	79	2005
631	N205UW	98	2000
632	N205WN	79	2005
633	N206JB	158	2006
634	N206UA	122	1999
635	N206UW	101	1995
636	N206WN	79	2005
637	N207AA	173	1983
638	N207WN	79	2005
639	N208AA	173	1983
640	N208WN	79	2005
641	N209UA	122	1999
642	N209WN	79	2005
643	N210UA	122	2000
644	N210WN	79	2005
645	N21108	94	1994
646	N21129	157	2003
647	N21130	157	2003
648	N21144	157	2003
649	N21154	157	2003
650	N21197	157	2006
651	N211NE	184	
652	N211UA	122	2000
653	N211WN	79	2005
654	N212UA	122	2000
655	N212WN	79	2005
656	N213UA	122	2000
657	N213WN	79	2005
658	N214AA	173	1983
659	N214UA	122	2000
660	N214WN	79	2005
661	N21537	156	2001
662	N215SW	149	1993
663	N215UA	122	2000
664	N215WN	79	2005
665	N216JB	158	2006
666	N216SW	150	1993
667	N216UA	122	2000
668	N216WR	79	2005
669	N21723	72	1999
670	N217JC	79	2005
671	N217SW	149	1993
672	N217UA	122	2000
673	N218AA	173	1983
674	N218AE	184	
675	N218SW	149	1994
676	N218UA	122	2001
677	N218WN	79	2005
678	N219AA	173	1983
679	N219AE	184	
680	N219UA	122	2001
681	N219WN	79	2005
682	N220SW	149	1994
683	N220UA	122	2001
684	N220WN	79	2005
685	N221SW	149	1994
686	N221UA	122	2001
687	N221WN	79	2005
688	N222UA	122	2001
689	N222WN	79	2005
690	N223AA	173	1983
691	N223SW	149	1995
692	N223UA	122	2001
693	N223WN	79	2005
694	N224SW	149	1995
695	N224UA	122	2001
696	N224WN	79	2005
697	N225UA	122	2001
698	N225WN	79	2005
699	N226SW	149	1995
700	N226UA	122	2002
701	N226WN	79	2005
702	N227AA	173	1983
703	N227SW	149	1995
704	N227UA	122	2002
705	N227WN	79	2005
706	N228JB	158	2006
707	N228UA	122	2002
708	N228WN	79	2005
709	N22909	156	2001
710	N22971	156	1999
711	N229JB	158	2006
712	N229SW	149	1995
713	N229UA	122	2002
714	N229WN	79	2006
715	N230WN	79	2006
716	N23139	157	2003
717	N231JB	158	2006
718	N231WN	79	2006
719	N232AA	173	1983
720	N232AE	184	1991
721	N232SW	149	1995
722	N232WN	79	2006
723	N233AA	173	1983
724	N233LV	79	2006
725	N233SW	149	1995
726	N234AA	173	1983
727	N234SW	149	1996
728	N234WN	79	2006
729	N235SW	149	
730	N235WN	79	2006
731	N23657		
732	N23661	69	1998
733	N236AA	173	1984
734	N236AE	184	1991
735	N236JB	158	2006
736	N236SW	149	1996
737	N236WN	79	2006
738	N23707	72	1998
739	N23708	72	1998
740	N23721	72	1999
741	N237AA	173	1984
742	N237SW	149	1996
743	N237WN	79	2006
744	N238AE	184	
745	N238JB	158	
746	N238MQ		
747	N238WN	79	2005
748	N239JB	158	2006
749	N239WN	79	2006
750	N240AT	74	2005
751	N240DS	184	
752	N240MQ		
753	N240WN	79	2006
754	N24103	157	2002
755	N24128	157	2003
756	N241AA	173	1984
757	N241WN	79	2006
758	N24202	81	2000
759	N24211	81	1998
760	N24212	81	1998
761	N24224	81	1998
762	N242AA	173	1984
763	N242WN	79	2006
764	N243WN	79	2006
765	N244AA	173	1984
766	N244WN	79	2006
767	N24517	153	2000
768	N245AA	173	1984
769	N245AY	108	1987
770	N245WN	79	2006
771	N24633	69	1995
772	N246AA	173	1984
773	N246AY	108	1987
774	N246LV	79	2006
775	N24702	72	1998
776	N24706	72	1998
777	N24715	72	1998
778	N24729	72	1999
779	N24736	72	1999
780	N247JB	158	2006
781	N247WN	79	2006
782	N248AA	173	1984
783	N248AY	108	1988
784	N248WN	79	2006
785	N249AA	173	1984
786	N249AU	108	1987
787	N249JB	158	2006
788	N249WN	79	2006
789	N250AE	184	
790	N250AY	108	1988
791	N250MQ		
792	N250WN	79	2006
793	N250YV	149	1993
794	N25134	157	2003
795	N251AA	173	1984
796	N251AY	111	1990
797	N251WN	79	2006
798	N251YV	149	1993
799	N252AU	111	1990
800	N252WN	79	2006
801	N253AA		
802	N253AE	184	
803	N253AY	111	1990
804	N253MQ		
805	N253WN	79	2006
806	N254WN	79	2006
807	N25504	151	1999
808	N255AA	173	1984
809	N255AY	111	1991
810	N255WN	79	2006
811	N256AY	111	1993
812	N256WN	79	2006
813	N25705	72	1998
814	N257WN	79	2006
815	N258AA	173	1985
816	N258JB	158	2006
817	N258WN	79	2006
818	N259AA	173	1985
819	N259WN	79	2006
820	N260WN	79	2006
821	N26123	94	1997
822	N26141	157	2003
823	N261AT	74	2005
824	N261WN	79	2006
825	N26208	81	2000
826	N26210	81	1998
827	N26215	81	1998
828	N26226	81	1998
